cache_key,postal_guess,country,coords,lat,lon,input_city,resolved_city,display_name,query_used,validated,low_confidence,timestamp,status,city_similarity,coords_cluster_count,flag_city_mismatch,flag_clustered_coords,flag_low_confidence,flag_not_validated,flag_failed,suspect_score
4745457_pt,4745457,pt,"41.3363471,-8.5585061",41.3363471,-8.5585061,Trofa,Trofa,"Trofa, Porto, Portugal","structured: {'postalcode': '4745-457', 'city': 'Trofa', 'country': 'Portugal'} (country=pt)",True,True,2026-01-14T18:58:08.298817,OK,1.0,1,False,False,True,False,False,3
47900_es,47900,es,"41.6521807,-4.728605",41.6521807,-4.728605,VALLADOLID,Valladolid,"Valladolid, Castilla y León, España","free-text: 47900 VALLADOLID, Spain (country=es)",True,True,2026-01-14T18:58:22.584497,OK,1.0,1,False,False,True,False,False,3
50293_es,50293,es,"41.3272812,-1.7131395",41.3272812,-1.7131395,Terrer,Terrer,"Terrer, Comunidad de Calatayud, Zaragoza, Aragón, España","free-text: 50293 Terrer, Spain (country=es)",True,True,2026-01-14T18:58:55.515272,OK,1.0,1,False,False,True,False,False,3
50784_es,50784,es,"41.3277906,-0.4297406",41.3277906,-0.4297406,LA ZAIDA,La Zaida,"La Zaida, Ribera Baja del Ebro, Zaragoza, Aragón, España","free-text: 50784 LA ZAIDA, Spain (country=es)",True,True,2026-01-14T18:59:01.740266,OK,1.0,1,False,False,True,False,False,3
69469_other,69469_other,other,"49.5462349,8.6717458",49.5462349,8.6717458,WEINHEIM,Weinheim,"Weinheim, Rhein-Neckar-Kreis, Baden-Württemberg, 69469, Deutschland","structured: {'city': 'WEINHEIM', 'postalcode': '69469'}",True,True,2026-01-14T18:59:06.361331,OK,1.0,1,False,False,True,False,False,3
7004516_pt,7004516,pt,"38.5707742,-7.9092808",38.5707742,-7.9092808,Evora,Évora,"Évora, Portugal","structured: {'postalcode': '7004-516', 'city': 'Evora', 'country': 'Portugal'} (country=pt)",True,True,2026-01-14T18:59:19.416747,OK,1.0,1,False,False,True,False,False,3
8125901_pt,8125901,pt,"37.0712719,-8.1022591",37.0712719,-8.1022591,QUARTEIRA,Quarteira,"Quarteira, Loulé, Faro, Portugal","structured: {'postalcode': '8125-901', 'city': 'QUARTEIRA', 'country': 'Portugal'} (country=pt)",True,True,2026-01-14T18:59:30.301481,OK,1.0,1,False,False,True,False,False,3
03008_es,03008,es,"38.2908818,-0.5193415",38.2908818,-0.5193415,ALICANTE,,"03008, España","structured: {'postalcode': '03008', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:47.439264,OK,0.0,1,True,False,False,False,False,2
30816_es,30816,es,"37.7136894,-1.5885027",37.7136894,-1.5885027,Lorca,,"30816, Región de Murcia, España","structured: {'postalcode': '30816', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:28.243443,OK,0.0,1,True,False,False,False,False,2
36418_es,36418,es,"42.2398703,-8.6307304",42.2398703,-8.6307304,CATABOI (ATIOS),Redondela,"36418, Vilar de Infesta, Redondela, Vigo, Pontevedra, Galicia, España","structured: {'postalcode': '36418', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:05.030523,OK,0.08333333333333333,1,True,False,False,False,False,2
39706_es,39706,es,"43.3541837,-3.18442",43.3541837,-3.18442,ONTÓN,Castro-Urdiales,"39706, Castro-Urdiales, Cantabria, España","structured: {'postalcode': '39706', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:44.103452,OK,0.1,1,True,False,False,False,False,2
31110_es,31110,es,"42.7627601,-1.635515",42.7627601,-1.635515,NOAIN,Valle de Elorz / Elortzibar,"31110, Valle de Elorz / Elortzibar, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31110', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:41.334282,OK,0.125,1,True,False,False,False,False,2
36416_es,36416,es,"42.202905,-8.6550699",42.202905,-8.6550699,MOS,San Eleuterio,"36416, Tameiga, San Eleuterio, Mos, Vigo, Pontevedra, Galicia, España","structured: {'postalcode': '36416', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:04.027710,OK,0.125,1,True,False,False,False,False,2
09007_es,09007,es,"42.3538229,-3.6561227",42.3538229,-3.6561227,VILLAFRIA,Burgos,"09007, Burgos, Castilla y León, España","structured: {'postalcode': '09007', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:24.787831,OK,0.13333333333333333,1,True,False,False,False,False,2
18130_es,18130,es,"37.1932511,-3.533496",37.1932511,-3.533496,ESCUZAR,Granada,"18130, Fargue, Albaicín, Granada, Comarca de la Vega de Granada, Granada, Andalucía, España","structured: {'postalcode': '18130', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:39.382737,OK,0.14285714285714285,1,True,False,False,False,False,2
22535_es,22535,es,"41.7569414,0.3004292",41.7569414,0.3004292,ESPLUS,La Litera / La Llitera,"Esplús, La Litera / La Llitera, Huesca, Aragón, 22549, España","free-text: 22535 ESPLUS, Spain (country=es)",True,False,2026-01-14T18:48:29.714282,OK,0.14285714285714285,1,True,False,False,False,False,2
24008_es,24008,es,"42.6106423,-5.5784926",42.6106423,-5.5784926,NAVATEJERA,León,"24008, Renueva - San Esteban, León, Castilla y León, España","structured: {'postalcode': '24008', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:43.683054,OK,0.14285714285714285,1,True,False,False,False,False,2
2855126_pt,2855126,pt,"38.6275839,-9.1535847",38.6275839,-9.1535847,CORROIOS,Seixal,"2855-126, Zona Residencial de Santa Marta do Pinhal e de Corroios, e de Quinta da Marialva, Corroios, Seixal, Setúbal, Portugal","free-text: 2855-126, Portugal (country=pt)",True,False,2026-01-14T18:51:08.664285,OK,0.14285714285714285,1,True,False,False,False,False,2
28931_es,28931,es,"40.323771,-3.8654485",40.323771,-3.8654485,MADRID,Móstoles,"28931, Móstoles, Comunidad de Madrid, España","structured: {'postalcode': '28931', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:51:31.680938,OK,0.14285714285714285,1,True,False,False,False,False,2
28938_es,28938,es,"40.3132883,-3.8645849",40.3132883,-3.8645849,MADRID,Móstoles,"28938, Móstoles, Comunidad de Madrid, España","structured: {'postalcode': '28938', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:51:34.642205,OK,0.14285714285714285,1,True,False,False,False,False,2
36315_es,36315,es,"42.1734958,-8.7218799",42.1734958,-8.7218799,VALLADARES,Vigo,"36315, Valadares, Vigo, Pontevedra, Galicia, España","structured: {'postalcode': '36315', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:00.042858,OK,0.14285714285714285,1,True,False,False,False,False,2
33584_es,33584,es,"43.3630767,-5.2604478",43.3630767,-5.2604478,SEVARES,Piloña,"Sebares, Piloña, Asturias / Asturies, 33583, España","free-text: 33584 SEVARES, Spain (country=es)",True,False,2026-01-14T18:54:24.417077,OK,0.15384615384615385,1,True,False,False,False,False,2
31170_es,31170,es,"42.8165653,-1.721839",42.8165653,-1.721839,ARAZURI,Cendea de Olza / Oltza Zendea,"31170, Arazuri, Cendea de Olza / Oltza Zendea, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31170', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:45.252131,OK,0.16666666666666666,1,True,False,False,False,False,2
31621_es,31621,es,"42.8117062,-1.5964327",42.8117062,-1.5964327,SARRIGUREN,Valle de Egüés / Eguesibar,"31621, Sarriguren, Valle de Egüés / Eguesibar, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31621', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:55.299934,OK,0.16666666666666666,1,True,False,False,False,False,2
2829516_pt,2829516,pt,"38.6607823,-9.2049637",38.6607823,-9.2049637,CAPARICA (MONTE DE CAPARICA ),Almada,"2829-516, Caparica e Trafaria, Almada, Setúbal, Portugal","free-text: 2829-516, Portugal (country=pt)",True,False,2026-01-14T18:51:04.683415,OK,0.17142857142857143,1,True,False,False,False,False,2
08470_es,08470,es,"41.6469517,2.5085172",41.6469517,2.5085172,SANT CELONI,Vallgorguina,"08470, Vallgorguina, Vallès Oriental, Barcelona, Catalunya, España","structured: {'postalcode': '08470', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:44:35.445137,OK,0.17391304347826086,1,True,False,False,False,False,2
17410_es,17410,es,"41.8081628,2.7475868",41.8081628,2.7475868,MAÇANET DE LA SELVA,Sils,"17410, Sils, la Selva, Girona, Catalunya, España","structured: {'postalcode': '17410', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:16.327280,OK,0.17391304347826086,1,True,False,False,False,False,2
24009_es,24009,es,"42.5952964,-5.5873189",42.5952964,-5.5873189,ARMUNIA,León,"24009, La Vega, León, Castilla y León, España","structured: {'postalcode': '24009', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:44.679003,OK,0.18181818181818182,1,True,False,False,False,False,2
26080_es,26080,es,"42.4369079,-2.4473955",42.4369079,-2.4473955,OION,Lardero,"26080, Lardero, La Rioja, España","structured: {'postalcode': '26080', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:49:13.671346,OK,0.18181818181818182,1,True,False,False,False,False,2
31490_es,31490,es,"42.4553707,-1.6215389",42.4553707,-1.6215389,CASEDA,Beire,"31490, Calle Norte, Beire, Erdialdea, Navarra, Navarra / Nafarroa, 31393, España","free-text: 31490, Spain (country=es)",True,False,2026-01-14T18:53:51.358607,OK,0.18181818181818182,1,True,False,False,False,False,2
04710_es,04710,es,"36.7826429,-2.7629277",36.7826429,-2.7629277,SANTA MARÍA DEL ÁGUILA (Almería),El Ejido,"04710, El Ejido, Almería, Andalucía, España","structured: {'postalcode': '04710', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:05.457261,OK,0.2,1,True,False,False,False,False,2
27160_es,27160,es,"42.9742156,-7.5149408",42.9742156,-7.5149408,NADELA,Lugo,"27160, San Xoán de Pena, Lugo, Galicia, España","structured: {'postalcode': '27160', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:05.698710,OK,0.2,1,True,False,False,False,False,2
2100406_pt,2100406,pt,"39.0661324,-8.4694893",39.0661324,-8.4694893,SÃO JOSÉ DA LAMAROSA (OLHEIROS ),Coruche,"2100-406, São José da Lamarosa, Coruche, Santarém, Portugal","free-text: 2100-406, Portugal (country=pt)",True,False,2026-01-14T18:48:16.647511,OK,0.20512820512820512,1,True,False,False,False,False,2
09071_es,09071,es,"42.3469331,-3.6955856",42.3469331,-3.6955856,CARDAÑAJIMENO,Burgos,"09071, Distrito Centro Norte, Burgos, Castilla y León, España","structured: {'postalcode': '09071', 'country': 'Spain'} (country=es)",True,False,2026-01-14T19:00:08.032278,OK,0.21052631578947367,1,True,False,False,False,False,2
28045_es,28045,es,"40.3971471,-3.693204",40.3971471,-3.693204,,Madrid,"28045, Arganzuela, Madrid, Comunidad de Madrid, España","structured: {'postalcode': '28045', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:43.629513,OK,0.2222222222222222,1,True,False,False,False,False,2
32901_es,32901,es,"42.2826138,-7.8165711",42.2826138,-7.8165711,OURENSE,San Cibrao das Viñas,"32901, Santa Cruz da Rabeda, San Cibrao das Viñas, Ourense, Galicia, España","structured: {'postalcode': '32901', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:54:02.337269,OK,0.2222222222222222,1,True,False,False,False,False,2
7300405_pt,7300405,pt,"39.2961284,-7.3910594",39.2961284,-7.3910594,REGUENGO,Portalegre,"7300-405, Reguengo e São Julião, Portalegre, Portugal","free-text: 7300-405, Portugal (country=pt)",True,False,2026-01-14T18:59:20.372235,OK,0.2222222222222222,1,True,False,False,False,False,2
08960_es,08960,es,"41.3842472,2.065444",41.3842472,2.065444,BARCELONA,Sant Just Desvern,"08960, Sant Just Desvern, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08960', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:20.783627,OK,0.23076923076923078,1,True,False,False,False,False,2
46006_es,46006,es,"39.4607902,-0.3738351",39.4607902,-0.3738351,TARRAGONA,València,"46006, l'Eixample, València, Comarca de València, València / Valencia, Comunitat Valenciana, España","structured: {'postalcode': '46006', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:57:18.147879,OK,0.23529411764705882,1,True,False,False,False,False,2
03380_es,03380,es,"38.0630092,-0.8973061",38.0630092,-0.8973061,ALICANTE,Bigastro,"03380, Bigastro, el Baix Segura / La Vega Baja, Alacant / Alicante, Comunitat Valenciana, España","structured: {'postalcode': '03380', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:52.438354,OK,0.25,1,True,False,False,False,False,2
04120_es,04120,es,"36.8402049,-2.4074701",36.8402049,-2.4074701,LA CAÑADA,Almería,"04120, Almería, Andalucía, España","structured: {'postalcode': '04120', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:42:58.438233,OK,0.25,1,True,False,False,False,False,2
24193_es,24193,es,"42.6312309,-5.56827",42.6312309,-5.56827,NAVATEJERA,Villaquilambre,"24193, Villaquilambre, León, Castilla y León, España","structured: {'postalcode': '24193', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:46.673614,OK,0.25,1,True,False,False,False,False,2
28100_es,28100,es,"40.5477906,-3.6474772",40.5477906,-3.6474772,MADRID,Alcobendas,"28100, Alcobendas, Comunidad de Madrid, España","structured: {'postalcode': '28100', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:53.636831,OK,0.25,1,True,False,False,False,False,2
31195_es,31195,es,"42.8456381,-1.6861332",42.8456381,-1.6861332,AIZOAIN,Berrioplano / Berriobeiti,"31195, Berriobeiti, Berrioplano / Berriobeiti, Iruñerria, Navarra, Navarra / Nafarroa, España","structured: {'postalcode': '31195', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:53:47.293201,OK,0.25,1,True,False,False,False,False,2
08193_es,08193,es,"41.5016503,2.1001469",41.5016503,2.1001469,BELLATERRA,Cerdanyola del Vallès,"08193, Cerdanyola del Vallès, Vallès Occidental, Barcelona, Catalunya, España","structured: {'postalcode': '08193', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:44:09.445711,OK,0.25806451612903225,1,True,False,False,False,False,2
08014_es,08014,es,"41.3737633,2.1386241",41.3737633,2.1386241,MADRID,Barcelona,"08014, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08014', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:33.444852,OK,0.26666666666666666,1,True,False,False,False,False,2
17469_es,17469,es,"42.2364016,3.0100329",42.2364016,3.0100329,Vilamalla,Fortià,"17469, Fortià, Alt Empordà, Girona, Catalunya, España","structured: {'postalcode': '17469', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:21.321442,OK,0.26666666666666666,1,True,False,False,False,False,2
30100_es,30100,es,"38.0142081,-1.1627103",38.0142081,-1.1627103,ESPINARDO,Murcia,"30100, El Puntal, Murcia, Área Metropolitana de Murcia, Región de Murcia, España","structured: {'postalcode': '30100', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:52:52.544621,OK,0.26666666666666666,1,True,False,False,False,False,2
43130_es,43130,es,"41.1589109,1.2428622",41.1589109,1.2428622,SANT SALVADOR,Tarragona,"43130, Tarragona, Tarragonès, Tarragona, Catalunya, España","structured: {'postalcode': '43130', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:56:23.165214,OK,0.2727272727272727,1,True,False,False,False,False,2
33934_es,33934,es,"43.3028582,-5.7059876",43.3028582,-5.7059876,LA FELGUERA,Llangréu / Langreo,"33934, Llangréu / Langreo, Asturias / Asturies, España","structured: {'postalcode': '33934', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:54:36.374096,OK,0.27586206896551724,1,True,False,False,False,False,2
27618_es,27618,es,"42.7434737,-7.4251132",42.7434737,-7.4251132,A VALIÑA,Sarria,"27618, San Pedro de Froián, Sarria, Lugo, Galicia, España","structured: {'postalcode': '27618', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:50:16.698162,OK,0.2857142857142857,1,True,False,False,False,False,2
08849_es,08849,es,"41.3365584,1.9976665",41.3365584,1.9976665,TORDERA,Sant Climent de Llobregat,"08849, Sant Climent de Llobregat, Baix Llobregat, Barcelona, Catalunya, España","structured: {'postalcode': '08849', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:06.792706,OK,0.3125,1,True,False,False,False,False,2
36410_es,36410,es,"42.1523578,-8.6321296",42.1523578,-8.6321296,PONTEVEDRA,O Porriño,"36410, Torneiros, O Porriño, Vigo, Pontevedra, Galicia, España","structured: {'postalcode': '36410', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:03.031598,OK,0.3157894736842105,1,True,False,False,False,False,2
47007_es,47007,es,"41.637965,-4.7344751",41.637965,-4.7344751,TARRAGONA,Valladolid,"47007, Plaza de Toros, Valladolid, Castilla y León, España","structured: {'postalcode': '47007', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:57:44.163269,OK,0.3157894736842105,1,True,False,False,False,False,2
08037_es,08037,es,"41.3992726,2.1648522",41.3992726,2.1648522,,Barcelona,"08037, Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08037', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:43:47.460344,OK,0.3333333333333333,1,True,False,False,False,False,2
08913_es,08913,es,"41.438756,2.2184246",41.438756,2.2184246,BELLATERRA,Badalona,"08913, Districte 4, Badalona, Barcelonès, Barcelona, Catalunya, España","structured: {'postalcode': '08913', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:45:11.800123,OK,0.3333333333333333,1,True,False,False,False,False,2
15565_es,15565,es,"43.5333215,-7.9321387",43.5333215,-7.9321387,AS SOMOZAS,A Igrexa,"15565, As Somozas, A Igrexa, As Somozas, Ferrol, A Coruña, Galicia, España","structured: {'postalcode': '15565', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:46:46.786210,OK,0.3333333333333333,1,True,False,False,False,False,2
21001_es,21001,es,"37.2683121,-6.8623525",37.2683121,-6.8623525,HUELVA,Moguer,"21001, Moguer, Comarca Metropolitana de Huelva, Huelva, Andalucía, España","structured: {'postalcode': '21001', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:48:17.630708,OK,0.3333333333333333,1,True,False,False,False,False,2
26315_es,26315,es,"42.3676717,-2.656902",42.3676717,-2.656902,ALESON,Santa Coloma,"26315, Santa Coloma, La Rioja, España","structured: {'postalcode': '26315', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:49:15.706523,OK,0.3333333333333333,1,True,False,False,False,False,2
17121_es,17121,es,"41.9841356,3.0111422",41.9841356,3.0111422,Gerona,Corçà,"17121, Corçà, Baix Empordà, Girona, Catalunya, España","structured: {'postalcode': '17121', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:14.330608,OK,0.36363636363636365,1,True,False,False,False,False,2
17461_es,17461,es,"42.0234132,2.850676",42.0234132,2.850676,GIRONA,Celrà,"17461, Celrà, Gironès, Girona, Catalunya, España","structured: {'postalcode': '17461', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:47:20.308263,OK,0.36363636363636365,1,True,False,False,False,False,2
37439_es,37439,es,"41.018168,-5.6066335",41.018168,-5.6066335,CASTELLANOS DE MORISCOS,San Cristóbal de la Cuesta,"37439, San Cristóbal de la Cuesta, Salamanca, Castilla y León, España","structured: {'postalcode': '37439', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:55:16.031537,OK,0.3673469387755102,1,True,False,False,False,False,2
3405155_pt,3405155,pt,"40.4028875,-7.8547296",40.4028875,-7.8547296,LAGARES OHP (LAGARES DA BEIRA ),Lagares,"3405-155, Lagares, Oliveira do Hospital, Coimbra, Portugal","free-text: 3405-155, Portugal (country=pt)",True,False,2026-01-14T18:54:40.496484,OK,0.3684210526315789,1,True,False,False,False,False,2
30150_es,30150,es,"37.9379664,-1.1411199",37.9379664,-1.1411199,LA ALBERCA,Murcia,"30150, La Alberca, Murcia, Área Metropolitana de Murcia, Región de Murcia, España","structured: {'postalcode': '30150', 'country': 'Spain'} (country=es)",True,False,2026-01-14T18:52:56.484727,OK,0.375,1,True,False,False,False,False,2
